    1.1667  -27.1992  -26.5846  -26.7921  -26.5846  -26.7921  -27.1992    3.4450    4.9651    3.4450   10.7480    8.3386    4.9651    6.2058    8.6146   10.7480    8.3386    8.6146    6.2058
    1.1795  -27.1915  -26.5918  -26.7966  -26.5918  -26.7966  -27.1915    3.5049    4.9517    3.5049   10.8721    8.3527    4.9517    6.1382    8.6168   10.8721    8.3527    8.6168    6.1382
    1.1923  -27.1834  -26.5995  -26.8014  -26.5995  -26.8014  -27.1834    3.5679    4.9380    3.5679   11.0008    8.3674    4.9380    6.0703    8.6191   11.0008    8.3674    8.6191    6.0703
    1.2051  -27.1747  -26.6076  -26.8063  -26.6076  -26.8063  -27.1747    3.6337    4.9244    3.6337   11.1334    8.3827    4.9244    6.0025    8.6214   11.1334    8.3827    8.6214    6.0025
    1.2179  -27.1656  -26.6161  -26.8112  -26.6161  -26.8112  -27.1656    3.7020    4.9109    3.7020   11.2697    8.3986    4.9109    5.9352    8.6239   11.2697    8.3986    8.6239    5.9352
    1.2308  -27.1572  -26.6258  -26.8167  -26.6258  -26.8167  -27.1572    3.7720    4.8963    3.7720   11.4019    8.4139    4.8963    5.8682    8.6210   11.4019    8.4139    8.6210    5.8682
    1.2436  -27.1473  -26.6353  -26.8218  -26.6353  -26.8218  -27.1473    3.8442    4.8833    3.8442   11.5445    8.4304    4.8833    5.8026    8.6233   11.5445    8.4304    8.6233    5.8026
    1.2564  -27.1369  -26.6452  -26.8268  -26.6452  -26.8268  -27.1369    3.9177    4.8710    3.9177   11.6899    8.4472    4.8710    5.7382    8.6256   11.6899    8.4472    8.6256    5.7382
    1.2692  -27.1261  -26.6555  -26.8319  -26.6555  -26.8319  -27.1261    3.9922    4.8593    3.9922   11.8379    8.4640    4.8593    5.6753    8.6279   11.8379    8.4640    8.6279    5.6753
    1.2821  -27.1149  -26.6661  -26.8369  -26.6661  -26.8369  -27.1149    4.0672    4.8485    4.0672   11.9883    8.4809    4.8485    5.6140    8.6302   11.9883    8.4809    8.6302    5.6140
